i was said it's videocard.,videocard,-1
it has just enough ram to run smoothly and enough memory to satisfy my needs.,ram,1
windows is also rather unsteady on its feet and is susceptible to many bugs.,windows,-1
without a doubt[comma] the *design* of this laptop is fantastic.,design,1
even with virus protection[comma] it always turned off when updates were needed and installed.,virus protection,-1
i have found it very easy to use[comma] very imformative[comma] wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.,programs,1
_ the only thing i can imagine is that sony jumped on early specifications for vista requirements from microsoft and designed it to those inadequate requirements.,vista,-1
great os[comma] fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.,processor speed,1
applications open in seconds and there are no lags[comma] hiccups or awkward moments when you wonder whether your computer is out for tea.,applications,1
it is always reliable[comma] never bugged and responds well.,responds,1
i was sorly disapointed to discover that hp (what i thought was a reputable company) wouldn't honor the warrenty when the fan blade fell apart.,warrenty,-1
the mac snow leopard o/s is extremely easy to use[comma] although very different than win xp[comma] visa or win7.,win xp,0
the buttons you have to press a little harder than most.,buttons,-1
i would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,quality,1
awesome graphics!,graphics,1
i had read online that some users were having sound problems.,sound,-1
that's very possible[comma] but since they don't make windows xp drivers for the sound card in this machine[comma] i was stuck until windows 7 came out.,windows 7,1
i use iphoto all the time[comma] which is a great program for anyone who is into photography - amateurs and experts alike.,iphoto,1
the hinge design forced you to place various connections all around the computer[comma] left right and front.,hinge design,-1
and the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,performance,1
it has a 10 hour battery life when you're doing web browsing and word editing[comma] making it perfect for the classroom or office[comma] and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.,web browsing,0
that included the extra sony sonic stage software[comma] the speakers and the subwoofer i got (that was worth the money)[comma] the bluetooth mouse for my supposedly bluetooth enabled computer[comma] the extended life battery and the docking port.,sony sonic stage software,0
i agree with the previous comment that asus tech support is horrible which is a con in my opinion.,asus tech support,-1
the operating system and user interface is very intuitive[comma] and the large multi-touch track pad is amazing.,user interface,1
yes[comma] a mac is much more money than the average laptop out there[comma] but there is no comparison in style[comma] speed and just cool factor.,speed,1
i run windows via bootcamp for the couple programs i do not want to buy a mac version of[comma] like my cad programs.,programs,0
the battery life is great.,battery life,1
the leather carrying case[comma] keyboard and mouse arrived in two days from memphis warehouse.,keyboard,0
the much lauded combined touch pad and clicker is a nightmare.,combined touch pad and clicker,-1
runs hot  i thought we were paying for quality in our decision to buy an apple product.,quality,-1
i love the operating system and the preloaded software.,operating system,1
theres also idvd[comma] a program dedicated to putting all your favorite media together- photos[comma] recordings[comma] video projects into one program so that you can create the perfect memoir for your parents[comma] family[comma] siblings[comma] and any other person important in your life that there may be.,idvd,1
the computer runs very fast with no problems and the ilife software that comes with it (iphoto[comma] imovie[comma] iweb[comma] itunes[comma] garageband) is all very helpful as well.,imovie,1
_i actually had the hard drive replaced twice[comma] the mother board once[comma] the dvd drive twice[comma] then they finally agreed to replace it[comma] (all of this in less than 1 1/2 years!,hard drive,-1
great product by apple with the new great looking design.,design,1
_one night i turned the freaking thing off after using it[comma] the next day i turn it on[comma] no gui[comma] screen all dark[comma] power light steady[comma] hard drive light steady and not flashing as it usually does.,gui,-1
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,applications,1
but when i received my replacement[comma] i made both recovery dvds (4)[comma] and a driver/application dvd.,driver/application dvd,0
i had it four months when my disc drive refused to open.,disc drive,-1
crisp screen[comma] great battery life[comma] and plenty of storage.,battery life,1
though the picture[comma] video[comma] and music software is nowhere close to professional grade software im used to (cs5) but does the job for beginner and even intermediate media designers.,video,-1
easy to carry[comma] can be taken anywhere[comma] can be hooked up to printers[comma]headsets.,carry,1
_ the hard drive crashed as well[comma] and i had to buy a new  power cord.,hard drive,-1
screen[comma] keyboard[comma] and mouse: if you cant see yourself spending the extra money to jump up to a mac the beautiful screen[comma] responsive island backlit keyboard[comma] and fun multi-touch mouse is worth the extra money to me alone.,screen,1
"this laptop looks great on the surface: 17"" inch screen[comma] good  price-point[comma] nice appearance[comma] boots up quickly[comma] runs fast etc.",runs,1
the dv4 boasted a faster processor[comma] more memory[comma] and a bigger hard drive than my old computer[comma] plus a better quality web cam[comma] nicer screen[comma] and many other features.,web cam,1
it is super easy to use.,use,1
so[comma] i took it back to the apple store and they narcissist genius bar staff) fixed it by resetting the fan at boot up.,genius bar staff,-1
if upgrade is possible to the full windows 7[comma] then i will truly be a very happy geek.,windows 7,1
oh yeah[comma] don't forget the expensive shipping to and from hp.,shipping,-1
i have no idea how this could have even gotten past quality control during production.,quality control,-1
they gave me a hard time yet again[comma] but their was a malfunction in the battery itself[comma] it didn't die.,battery,-1
they claim call center is still down.,call center,-1
"i have other computers that get strong signals that don't drop in places that this ""net""book loses its signal.",signal,-1
we upgraded the memory to four gigabytes in order to take advantage of the performace increase in speed.,performace,1
i personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers.,gaming performance,1
it doesnt work worth a damn.,work,-1
in fact[comma] somehow (and i never opened it up) some specks of dust or something got inside the screen and are now there permanently[comma] behind the front of the screen[comma] in the way of the display.,screen,-1
of course[comma] for a student[comma] weight is always an issue.,weight,0
the speed gives you the power to work on these projects seamlessly[comma] and multiple at a time if you sowish.,speed,1
have not yet needed any customer support with this yet so to me that is a great thing[comma] which is leaps and bounds ahead of pc in my opinion.,customer support,1
with all the programs that came with it[comma] such as ilife and iwork[comma] i was set from the very beginning.,ilife,0
after a couple of years[comma] my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.,battery,-1
all the things you can do with the trackpad make navigating around the computer and its programs so much simpler[comma] quicker[comma] and easier.,navigating,1
but the screen size is not that bad for email and web browsing.,web browsing,0
_ they replaced my hard drive as well as my mother board.,mother board,0
the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,speeds,1
it's applications are terrific[comma] including the replacements for microsoft office.,microsoft office,1
the extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,extended warranty,0
if this is an improvement in customer service then i would hate too see what it was before!,customer service,-1
the video card is great for media[comma] and above average for gaming[comma] but not a gamers first choice.,gaming,1
garageband is easy to work with[comma] like all the other apple applications i've had experience with.,garageband,1
the computer runs very fast with no problems and the ilife software that comes with it (iphoto[comma] imovie[comma] iweb[comma] itunes[comma] garageband) is all very helpful as well.,iphoto,1
the computer continued to give me issues and in late june it completely died again and i tried to call acer again to get it fixed and they refused to help me[comma] they said my warrenty was up and hung up on me.,warrenty,-1
_ until i bought the dell[comma] i thought you just looked for what you wanted (size[comma] software[comma] options[comma] hardware) and purchase the best deal you could find.,hardware,0
a seventy dollar mouse!,mouse,0
programs would crash all the time[comma] and it turned out to be a very unstable[comma] unreliable laptop for me.,programs,-1
also[comma] because of the size and consistancy of the laptop computer[comma] some websites wouldn't even attempt to work on the computer because of browser problems.,size,-1
the ati graphics card is a huge plus[comma] definitely a good value if you need to be able to run some slightly older games that a intel built-in card would have trouble with[comma] such as half-life 2 or even world of warcraft.,ati graphics card,1
it's super fast and a great value for the price!,price,1
the battery doesn't last long but i'm sure an upgrade battery would solve that problem.,battery,-1
and the warranty on this macbook pro can last up to 5 years or 1000 battery recharge cycles.,warranty,1
i bought this laptop and found its tab is not functioning.,tab,-1
i especially like the backlit keyboard.,backlit keyboard,1
if you want a little more custom ability[comma] drop a few bucks and upgrade to one of the more robust versions of win 7 and grab a 2gb stick of memory to spice it all up a bit more.,2gb stick of memory,1
i dislike the weight and size[comma] cubersome.,size,-1
iphotos is an excellent program for storing and organizing photos.,program,1
1.you can not change your desktop background (window's 7 starter does not support that function).,window's 7 starter,-1
that's very possible[comma] but since they don't make windows xp drivers for the sound card in this machine[comma] i was stuck until windows 7 came out.,sound card,-1
we also use paralles so we can run virtual machines of windows xp professional[comma] windows 7 home premium[comma] windows server enterprise 2003[comma] and windows server 2008 enterprise.,windows server 2008 enterprise,0
not sure how i recommend it for quality gaming[comma] as i have a desktop rig for that reason.,gaming,-1
connecting to my wireless router via built-in wireless took no time at all.,built-in wireless,1
i guess the only good thing that came out of these were the speakers and the subwoofer.,speakers,1
i connect a lacie 2big external drive via the firewire 800 interface[comma] which is useful for time machine.,firewire 800 interface,1
"we carry the netbook around here and there[comma] hence it's kinda of irritating when the lcd just ""slide"" downwards.",lcd,-1
"since i keyboard over 100 wpm[comma] i look for a unit that has a comfortble keyboard (no keys sticking or lagging[comma] strange configuration of ""extra key""[comma] etc.","configuration of ""extra key""",1
we also use paralles so we can run virtual machines of windows xp professional[comma] windows 7 home premium[comma] windows server enterprise 2003[comma] and windows server 2008 enterprise.,windows server enterprise 2003,0
they are about the same size keys.,keys,0
_ also the battery is completely shot.,battery,-1
the screen is bright and vivid and the keyboard is very easy to use[comma] very important for use quick typers.,keyboard,1
the store honored their warrenty and made the comment that they don't even recommend the hp brand because of the problems with their warrentys.,warrenty,1
_ we have had numerous problems with vista[comma] such as adobe flash player just quits and has to be uninstalled and then reinsalled[comma] internet explore just quits and you lose whatever you were working on[comma] also[comma] the same windows update has appeared on this computer since we got it and has been updated probably 400 times[comma] the same update.,update,-1
info: windows failed to load because the kernal is missing[comma] or corrupt.,kernal,-1
hp said it was out of warranty.,warranty,0
tried to make a recovey disk wouldnt get passed the first recovery disk.,recovey disk,-1
and the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,ram,1
the speed difference is next to nothing for a mac[comma] and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.,hard drive,0
they break down just as often as pcs do[comma] and the only reason they don't get viruses[comma] is because no one makes viruses for them[comma] they're not better in any way[comma] they are worse[comma] try finding virus protection programs for a mac[comma] they don't exist.,virus protection programs for a mac,-1
finally[comma] i should note that i took the 2gb ram stick from my old eeepc and installed it before i even powered on for the first time.,2gb ram stick,0
i'm really impressed with the quality and performance for the price of the computer.,price,1
either the computer is too slow to detect the keys typed (this is unlikely as i am a slow typist) or the keyboard simply does not detect the keys being typed.,keys,-1
the newer black keyboard took a little bit away from the previous gray one which looked really slick[comma] but it is still a great notebook!,black keyboard,-1
i was happy with my purchase of a toshiba satellite l305d-s5934 laptop until it came time to have it repaired under the toshiba warranty.,toshiba warranty,-1
the resolution on the screen is almost pure hd.,resolution on the screen,1
it's even easy to hook up to other wireless networks.,hook up to other wireless networks,1
i also love the design[comma] the looks[comma] the feel[comma] and the my toshiba feature is wonderfull.,my toshiba feature,1
"the best thing to do is build your own computer[comma] but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant_ amount off the price.",price,1
call tech support[comma] standard email the form and fax it back in to us.,tech support,0
"this laptop looks great on the surface: 17"" inch screen[comma] good  price-point[comma] nice appearance[comma] boots up quickly[comma] runs fast etc.",appearance,1
-4 ram slots[comma] 2 hdd bays*[comma] 16gb ram support -no wireless issues[comma] at least for me.,wireless,1
but when i received my replacement[comma] i made both recovery dvds (4)[comma] and a driver/application dvd.,recovery dvds,0
the laptop preformed pretty well.,preformed,1
it was hard to handle and operate at school.,handle,-1
they improved nothing else such as resolution[comma] appearance[comma] cooling system[comma] graphics card[comma] etc.,cooling system,-1
however[comma] i may have inadvertently thrown out one of the batteries with the shipping carton.,batteries,0
also consider the ms office apps are all trial versions[comma] hope you have your own copies.,ms office apps,-1
 i propose that they can just swap the hard drives.,hard drives,0
i like those programs better than office and you can save your files to be completely compatible with the office programs as well.,office,-1
skype is just so dang cool with this machine too.,skype,1
sure it has the one touch keys but that was the best feature of the computer.,one touch keys,1
this computer had exactly the specifications i needed.,specifications,1
the downside to this netbook is pretty much the same for any netbook: screen size is not something i'd stare at for the entire 10-11 hours of battery life five days a week.,battery life,0
long story[comma] but after many calls to various  offices[comma] i was told that no one can override the depot and that managers  don't take phone calls or e/mails.,depot,0
of course[comma] i also have several great software packages that came for free including iwork[comma] garageband[comma] and imovie.,garageband,1
best buy - 5 stars + + + (sales[comma] service[comma] respect for old men who aren't familiar with the technology) dell computers - 3 stars dell support - owes a me a couple,sales,1
there are several programs for school or office use (pages[comma] numbers[comma] keynote[comma] etc.)[comma] music (garageband)[comma] photo management (photo booth[comma] iphoto)[comma] video-editing or movie-making (imovie)[comma] etc.,pages,0
the operating system and user interface is very intuitive[comma] and the large multi-touch track pad is amazing.,operating system,1
enabling the battery timer is useless.,battery timer,-1
the technical service for dell is so 3rd world it might as well not even bother.,technical service for dell,-1
"it started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read[comma] for example[comma] ""74%[comma] plugged in[comma] not charging"")[comma] requiring me to unplug it and plug it back in several times to get it to charge.",charging,-1
the leather carrying case[comma] keyboard and mouse arrived in two days from memphis warehouse.,mouse,0
i think part of the problem with this computer is vista[comma] yet i know vista isn't the entire issue because my latest purchase was my acer and it also has vista (i should have waited the few months to get the next operating system).,vista,-1
it's color is even cool.,color,1
i thought learning the mac os would be hard[comma] but it is easily picked up if you are familiar with a pc.,mac os,1
the large screen also helps when you are working in design based programs like adobe creative suite.,adobe creative suite,0
it has a 10 hour battery life when you're doing web browsing and word editing[comma] making it perfect for the classroom or office[comma] and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.,battery life,1
i know what 7 hrs of battery looks like.,battery,1
10 plus hours of battery...,battery,1
i'm already hooked on the sleek look and dependability that this laptop has shown.,dependability,1
though the picture[comma] video[comma] and music software is nowhere close to professional grade software im used to (cs5) but does the job for beginner and even intermediate media designers.,picture,-1
we upgraded the memory to four gigabytes in order to take advantage of the performace increase in speed.,memory,0
while i mostly use it for email[comma] internet and gaming[comma] i'm confident all other applications live up to the high standard i've come to appreciate from mac laptops.,applications,1
i dislike the quality and the placement of the speakers.,speakers,-1
stopped booting up less than a week after my one-year warranty was up.,booting up,-1
well i spilled something on it and they replaced it with this model[comma] which gets hot and the battery doesn't make it through 1 dvd.,battery,-1
i would rate this computer at 5 stars[comma] but considering it has a short life span i can only give it 1 and implore anyone looking at laptops to stay away from this machine.,life span,-1
they improved nothing else such as resolution[comma] appearance[comma] cooling system[comma] graphics card[comma] etc.,graphics card,-1
if internet connectivity is important i would recommend going with a dell net book for 50 bucks more[comma] or buy a usb wireless card.,internet connectivity,0
great os[comma] fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.,thunderbolt port,1
it is so nice not to worry about that and the extra expense that comes along with the necessary virus protection on pc's.,virus protection,1
while most people say that pcs hold functionality and value and macs are just pretty to look at[comma] i think there's something to be said about the simplicity of macs.,simplicity,1
the aspire wont even boot past the acer screen with a droid (i have tried both motorola and htc) plugged into the usb port.,usb port,-1
the internet explorer was very slow from the very beginning.,internet explorer,-1
wonderful sleek case design is only on the outside.,case design,1
the computer runs extremely slowly[comma] whether opening word or my computer.,runs,-1
"this laptop looks great on the surface: 17"" inch screen[comma] good  price-point[comma] nice appearance[comma] boots up quickly[comma] runs fast etc.","17"" inch screen",1
"do you think i purposely ""destroy"" my netbook[comma] so that i can demand a new set? do you think it's fun to take public transport all the way to the service center and get a non-satisfactory solution? or rather no solution.",service center,-1
the only thing i wish is the 15 inch macbook pro has much better speakers on the side of the keyboard.,keyboard,0
compared to similarly spec'd pcs[comma] this machine is good value[comma] well built and works easily right out of the box.,works,1
apparently there is a manufacturing defect[comma] something with the amount of thermal paste.,thermal paste,-1
hp is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,extended warranties,-1
could not keep up with me and finally the hard drive went out.,hard drive,-1
i love windows 7 but i can't give toshiba any credit for that[comma] unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.,windows 7,1
i reloaded with windows 7 ultimate[comma] and the bluetooth and fingerprint reader (software) would not load.,fingerprint reader,-1
i would like at least a 4 hr. battery life.,battery life,0
the battery life was supposed to be 6 hours[comma] but even if i ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.,battery,0
the mac snow leopard o/s is extremely easy to use[comma] although very different than win xp[comma] visa or win7.,use,1
he loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.,use,1
whenever tried to turn it on[comma] it would restart as soon as the bios launched windows (or winblows[comma] as i like ot call it).,windows,-1
great product[comma] very easy to use and great graphics.,use,1
this is a great value for the money.,value,1
one suggestion i do have[comma] is to not bother getting microsoft office for the mac expecting it will work just like you knew it to on a pc.,microsoft office for the mac,-1
"it started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read[comma] for example[comma] ""74%[comma] plugged in[comma] not charging"")[comma] requiring me to unplug it and plug it back in several times to get it to charge.",charge,-1
apparently well-built and gorgeous to look at[comma] the i5 macbook pro is a winning combination of price and performance.,look,1
right size and weight for portability.,size,1
i regret buying it before understanding how awful it is to use.,use,-1
memory is upgradable.,memory,1
for the bluetooth to work properly[comma] you must install the launch manager on the drivers/applications dvd[comma] or it will not show after the reload.,drivers/applications dvd,0
the battery doesn't last long but i'm sure an upgrade battery would solve that problem.,battery,1
i should have checked this before i installed my applications.,applications,0
sells for the same as a netbook without sacrificing size.,size,1
first things first[comma] macbook pro has many applications to make life easier[comma] unlike the windows computers.,applications,1
pc users work in word[comma] while mac users work in pages.,word,0
the repairs were made quickly though i must say[comma] however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.,shipped,-1
_ and at one point[comma] they blame me for installing a bad memory stick when i upgrade my memory for the first time during my purchase of the laptop (i bought the memory stick they recomended).,memory stick,-1
the feature are good enough for what i need.,feature,1
i bought a protector for my key pad and it works great :),key pad,1
"i had the staff telling me older version did not make the fan noise cause it is a ""different"" computer.",staff,-1
i work in film editing and post production[comma] so i need a laptop that not only has power[comma] but memory and speed as well.,power,0
seems to slow down occassionally but can run many applications (ie internet tabs[comma] programs[comma] etc) simultaneously.,internet tabs,1
i was looking too closely at the other performance specs and while comparing[comma] i took it for granted that these features were standard.,performance specs,0
when you look at the specs on apple products in comparison to a dell or a hp[comma] yes they do seem to offer less for a higher cost.,cost,-1
the 2 gb of ram is plenty[comma] able to run windows 7 and at least 2 or 3 other programs with next to no slowdown.,windows 7,1
i love the solid machined aluminum frame[comma] and the keyboard is the best of any laptop i've used.,keyboard,1
all apple associates are always wiling to help you out with anything[comma] no matter when you purchased the computer and how many years passed.,apple associates,1
we also use paralles so we can run virtual machines of windows xp professional[comma] windows 7 home premium[comma] windows server enterprise 2003[comma] and windows server 2008 enterprise.,paralles,0
i also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,screen,0
no tutorials on the display.,tutorials,-1
the battery life is amazing[comma] the versitility is outstanding.,battery life,1
upgrading from windows 7 starter[comma] thru windows 7 home premium[comma] to windows 7 professional was a snap;,windows 7 starter,0
there is no number pad to the right of the keyboard which is a bummer.,pad,-1
i could save ten essay papers and have hardly any memory left.,memory,-1
even so[comma] i like playing online games[comma] so it was wonderful that there is a feature where i can dualboot windows.,windows,1
startup in about 30 seconds[comma] shutdown in 2-4 seconds[comma] resume from sleep in 0-2 seconds.,shutdown,0
came fully loaded - good.,loaded,1
this computer that i have has had issues with the keyboard where it lost half the keyboard functions.,keyboard functions,-1
the touch pad is fine - again[comma] it's a real touch pad.,touch pad,1
that included the extra sony sonic stage software[comma] the speakers and the subwoofer i got (that was worth the money)[comma] the bluetooth mouse for my supposedly bluetooth enabled computer[comma] the extended life battery and the docking port.,docking port,0
the keyboard is like no other laptop keyboard.,keyboard,0
the large screen also helps when you are working in design based programs like adobe creative suite.,screen,1
also[comma] hdd secures inside using rails[comma] and there is only one set on the main hard drive.,hdd,1
it's also fairly easy to use the operating system.,operating system,1
i purchased a toshiba satellite m60 (with harman/kardon speakers!) in december of 2005.,speakers,1
but the screen size is not that bad for email and web browsing.,screen size,1
i already have a hp laptop i bought last year that's standard size.,size,0
externally the keys on my keyboard are falling off[comma] after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit[comma] and the screen has a terrible glare.,keyboard,-1
drivers updated ok but the bios update froze the system up and the computer shut down.,drivers,1
i am not sure if it was the drive itself[comma] however;,drive,0
this is likely due to poor grounding and isolation between the components[comma] and i'm hoping that it can be fixed with a ground loop isolator[comma] but i still expected better product quality for this price range.,components,-1
the graphics and screen are stunning and although i was a pc person[comma] i was able to understand how to use a mac fairly quickly.,screen,1
the apple applications (ex.iphoto) are fun[comma] easy[comma] and really cool to use (unlike the competition)!,iphoto,1
its pretty fast and does not have hiccups while i am using it for web browsing[comma] uploading photos[comma] watching movies (720p) on occasion and creating presentations.,web browsing,1
they say that this will invalidate the warranty on the hard drive (i don't really understand why but anyway).,hard drive,0
the only thing i don't understand is that the resolution of the screen isn't high enough for some pages[comma] such as yahoo!mail.,resolution of the screen,-1
the difference is it's a whole lot of fun using the laptop now[comma] still learning the apple navigation[comma] but is fun and comes with a lot of cool apps.,apps,1
second hdd cover has walls inside that need to be broken if you what to install one.,hdd cover,0
we also use paralles so we can run virtual machines of windows xp professional[comma] windows 7 home premium[comma] windows server enterprise 2003[comma] and windows server 2008 enterprise.,windows 7 home premium,0
now[comma][comma][comma][comma][comma]my monitor has been acting up for about 2 months.,monitor,-1
on my powerbook g4 i would never use the trackpad i would use an external mouse because i didn't like the trackpad.,trackpad,-1
the ease of use is wonderful.,use,1
finally[comma] the biggest problem has been tech support.,tech support,-1
the little battery that it did have would only last about an hour while just having it on the desktop.,battery,-1
bigger hd[comma] better graphics card[comma] and a bid hd.,hd,1
battery is not upgradable to a longer life battery.,battery,-1
(i had been a windows/linux user before this) i love the size because the screen is big enough for what i use it for (internet[comma] artwork)[comma] and yet it is small enough to be reasonably portable.,size,1
processor - when compared to my 3 week old early 2011 edition there i barely experience any difference in performance (2.3 ghz v/s 2.4 ghz).,performance,0
high price tag[comma] however.,price tag,-1
i think that if it is the motherboard again so soon that they should replace it.,motherboard,-1
that whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.,mouse,1
no complaints with their desktop[comma] and maybe because it just sits on your desktop[comma] and you don't carry it around[comma] which could jar the hard drive[comma] or the motherboard.,motherboard,0
didn't work when shipped from walmart.com but went into a store and exchanged for a working laptop (same make/model).,work,-1
the first programm i switched on was a game for my children.,programm,0
i also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,touchpad,-1
all the things you can do with the trackpad make navigating around the computer and its programs so much simpler[comma] quicker[comma] and easier.,trackpad,1
strong performance in this device makes use of fun and a strong sense of the era of speed this device serves all modern requirements is a very strong game and is very useful for designers.,performance,1
aside from the trial software and the short battery life[comma] lack of a webcam[comma] its great.,trial software,-1
now when i order i did not go full scale for the webcam or full keyboard i wanted something for basics of being easy to carry when i use crutchs or wheelchair and with a backpack laptop bag.,webcam,0
another issue i have with it is the battery.,battery,-1
my only problem is i can not reg. the product key.,product key,-1
the pro is a great product[comma] i wish that the 13 inch models came with the intel i processors and had a more comfortable edge (the edges hurt my wrists).,edges,-1
i know there are way better laptops out there for the same price[comma] and why spend money on shit when you can go out and get yourself a perfectly decent laptop that doesnt suck total monkey balls.,price,0
good monitor and performed well.,performed,1
a longer battery life would have been great - but it meets it's spec quite easily.,spec,1
my favorite part of this computer is that it has a vga port so i can connect it to a bigger screen.,vga port,1
keys are all in weird places and is way too large for the way it is designed.,designed,-1
no complaints with their desktop[comma] and maybe because it just sits on your desktop[comma] and you don't carry it around[comma] which could jar the hard drive[comma] or the motherboard.,hard drive,0
the speed difference is next to nothing for a mac[comma] and the hard drive can be manually upgraded or you could just buy a $60 500gb external hard drive.,speed,-1
three[comma] the mac book has advantages over pcs' with linux based os there is very 'few problems with system performance when it comes to a mac.,system performance,-1
everything is so easy to use[comma] mac software is just so much simpler than microsoft software.,mac software,1
but[comma] buy this model and just purchase 4gb of ram (2x2gb for $92 or 1x4gb for $99)[comma] and save yourself $100 than the other model with 8gb of ram.,4gb of ram,0
mine came at $1[comma]700 w/o a dvd burner (!).,dvd burner,-1
it has 3 usb ports[comma] 1 sd memory card reader and an sd memory car expansion.,usb ports,0
strong performance in this device makes use of fun and a strong sense of the era of speed this device serves all modern requirements is a very strong game and is very useful for designers.,speed,1
this is a great little computer for the price.,price,1
the switchable graphic card is pretty sweet when you want gaming on the laptop.,switchable graphic card,1
it runs perfectly.,runs,1
the large screen also helps when you are working in design based programs like adobe creative suite.,design based programs,0
_ upon giving them the serial number the first thing i was told[comma] was that it was out of warranty and i could pay to have it repaired.,warranty,0
the material this pro is made out of seems a lot nicer than any pc  specs: like i said this performs a lot better than any computer i've had in the past.,material,1
_ until i bought the dell[comma] i thought you just looked for what you wanted (size[comma] software[comma] options[comma] hardware) and purchase the best deal you could find.,software,0
if your time is worth anything to you[comma] if you are tired of rebooting[comma] reformatting[comma] reinstalling[comma] trying to find drivers[comma] if you want a computer to work for you for a change[comma] make the change to this computer.,drivers,-1
the layout of the macbook is horrible and confusing;,layout,-1
returned laptop for repair a 2nd time and it came back with obvious physical damage (keyboard bulging and speaker grill pressed in)[comma] buttons not working and usb ports inoperative.,speaker grill,-1
the bluetooth was not there at all[comma] and the fingerprint reader driver would be there[comma] but the software would hang after installation was 1/2 way done.,fingerprint reader driver,-1
only other thing is that if you are using this for document creation apple doesnt provide any kind of word processor (such as works for windows)[comma] but iwork is cheap compared to office.,windows,0
_ i definitely suggest getting an extended warranty[comma] you will probably need it!,extended warranty,1
i was loving this netbook because it had an amazing screen and display and was small and light[comma] but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime i booted it.,browsers,0
all for such a great price.,price,1
the apple systems are over priced luxurys that arn't worth what they are being charged for[comma] this model's specifications are far from being impressive and they only thing you get out of this is the apple name.,specifications,-1
there also seemed to be a problem with the hard disc as certain times windows loads but claims to not be able to find any drivers or files.,windows,-1
once i removed all the software the laptop loads in 15-20 seconds.,software,-1
it was slow[comma] locked up[comma] and also had hardware replaced after only 2 months!,hardware,-1
what i'd like is for the laptop to run well without having to purchase additional memory.,run,0
also[comma] hdd secures inside using rails[comma] and there is only one set on the main hard drive.,rails,0
but sitting on a lap or on a desk in front of you it looks more than big enough (this could be because im used to my lenovo 10 tablet now) plus this is a great size if i want to unplug the external keyboard[comma] mouse[comma] and monitor to take it with me when i take photos and video.,external keyboard,0
one drawback i noticed was sound quality via usb.,sound quality via usb,-1
get this computer for portability and fast processing!!!,processing,1
three weeks after i bought the netbook[comma] the screen quit working.,screen,-1
i love windows 7 but i can't give toshiba any credit for that[comma] unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.,ergonomics,-1
we paid for the three year warranty and the extended warranty after that one ended as well.,three year warranty,0
screen is awesome[comma] battery life is good.,battery life,1
ever since i bought this laptop[comma] so far i've experience nothing but constant break downs of the laptop and bad customer services i received over the phone with toshiba customer services hotlines.,customer services,-1
_one night i turned the freaking thing off after using it[comma] the next day i turn it on[comma] no gui[comma] screen all dark[comma] power light steady[comma] hard drive light steady and not flashing as it usually does.,power light,0
runs fast and the regular layout keyboard is so much better.,regular layout keyboard,1
but there's this application called boot camp which allows you to add another os x like windows.,os x,0
the screen takes some getting use to[comma] because it is smaller than the laptop.,screen,-1
with the upgraded memory[comma] the macbook pro never has an issue running many many applications at once!,applications,0
even though it is running snow leopard[comma] 2.4 ghz c2d is a bit of an antiquated cpu and thus the occasional spinning wheel would appear when running office mac applications such as word or excel.,snow leopard,1
reason why? it's because when you buy it[comma] you know first thing that you will not lose any value for that laptop[comma] the price will stay the same for the next year[comma] and even if apple does decides to change mode[comma] your laptop value will only drop 10-20%[comma] unlike pc laptops which drop more than 80%.,value,1
the keyboard has a wonderful nature feel.,keyboard,1
it drives me crazy when i want to download a game or something of that nature and i can't play it because its not compatable with the software.,software,-1
